"ITTER107"	"Territorio"	"TIPO_DATO_CENS_POP"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"ETA1"	"Classe di età"	"TIME"	"Seleziona periodo"	"Value"	"Flag Codes"	"Flags"
"057026"	"Cottanello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	527		
"016090"	"Cusio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	225		
"011012"	"Deiva Marina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1364		
"004079"	"Demonte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1911		
"024038"	"Dueville"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13896		
"055013"	"Ficulle"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1606		
"019036"	"Cremona"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	72399		
"094023"	"Isernia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	21267		
"097001"	"Abbadia Lariana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3200		
"094002"	"Agnone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4966		
"013004"	"Albese con Cassano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4144		
"063007"	"Barano d'Ischia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10009		
"091010"	"Bolotana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2536		
"098006"	"Brembio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2700		
"050003"	"Calci"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6281		
"035009"	"Campagnola Emilia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5639		
"056011"	"Canepina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2984		
"028026"	"Cartura"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4599		
"054007"	"Cascia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3063		
"067012"	"Castelli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1028		
"083014"	"Castell'Umberto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2952		
"062017"	"Castelpagano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1394		
"078034"	"Celico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2760		
"108018"	"Ceriano Laghetto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6571		
"001088"	"Coassolo Torinese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1488		
"015082"	"Colturano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2024		
"008030"	"Dolcedo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1313		
"001103"	"Fenestrelle"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	506		
"016100"	"Fiorano al Serio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2991		
"036014"	"Fiumalbo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1199		
"007036"	"Issime"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	407		
"090035"	"La Maddalena"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10874		
"012086"	"Lavena Ponte Tresa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5860		
"071029"	"Manfredonia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	55517		
"087057"	"Maniace"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3663		
"063044"	"Massa Lubrense"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13970		
"004133"	"Montà"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4679		
"057040"	"Montebuono"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	859		
"093027"	"Montereale Valcellina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4311		
"076054"	"Nemoli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1415		
"036027"	"Nonantola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	15970		
"057048"	"Paganico Sabino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	154		
"069059"	"Paglieta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4207		
"017074"	"Gardone Riviera"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2630		
"098028"	"Graffignana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2583		
"017082"	"Idro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1899		
"013118"	"Inverigo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9111		
"018078"	"Landriano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6363		
"097044"	"Lomagna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5065		
"090036"	"Luogosanto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1857		
"019057"	"Martignana di Po"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2066		
"069054"	"Montenerodomo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	633		
"020036"	"Monzambano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4938		
"080054"	"Motta San Giovanni"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5805		
"003108"	"Oleggio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	14157		
"090054"	"Palau"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4118		
"109030"	"Pedaso"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2823		
"058076"	"Percile"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	212		
"023058"	"Pescantina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	17222		
"028063"	"Piazzola sul Brenta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11071		
"026061"	"Possagno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2184		
"030080"	"Pradamano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3582		
"012115"	"Rancio Valcuvia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	921		
"021074"	"Rio di Pusteria/Mühlbach"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3115		
"066083"	"Rocca Pia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	179		
"013204"	"San Bartolomeo Val Cavargna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	963		
"065121"	"San Mango Piemonte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2689		
"098048"	"San Martino in Strada"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3723		
"069082"	"San Martino sulla Marrucina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	883		
"012141"	"Sangiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1480		
"082067"	"Santa Flavia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10989		
"094047"	"Sant'Elena Sannita"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	292		
"097064"	"Parlasco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	133		
"065090"	"Pellezzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10851		
"047012"	"Pescia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	19445		
"090057"	"Ploaghe"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4427		
"020047"	"Quistello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5382		
"002115"	"Rive"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	447		
"078109"	"Rota Greca"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1045		
"083079"	"San Marco d'Alunzio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1848		
"071047"	"San Marco in Lamis"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13038		
"005099"	"San Martino Alfieri"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	683		
"061083"	"Santa Maria Capua Vetere"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	32455		
"065133"	"Sanza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2474		
"092080"	"Sinnai"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	17093		
"022191"	"Tenno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2006		
"078149"	"Tortora"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6006		
"050038"	"Vicopisano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8647		
"071060"	"Vieste"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13672		
"111001"	"Arbus"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6004		
"111004"	"Barrali"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1107		
"111025"	"Gergei"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1172		
"111056"	"Piscinas"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	827		
"098054"	"Somaglia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3832		
"020065"	"Suzzara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	21198		
"108043"	"Triuggio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8671		
"069098"	"Vacri"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1586		
"014071"	"Valdidentro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4166		
"050037"	"Vecchiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11969		
"025006"	"Belluno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	35675		
"110002"	"Barletta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	93275		
"108001"	"Agrate Brianza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	15244		
"075006"	"Aradeo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9087		
"019004"	"Azzanello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	601		
"082007"	"Balestrate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6292		
"002008"	"Balmuccia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	113		
"058013"	"Bracciano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	18890		
"005012"	"Buttigliera d'Asti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2531		
"042006"	"Camerano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7242		
"065024"	"Cannalonga"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	998		
"022042"	"Carisolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	962		
"006058"	"Cerreto Grue"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	300		
"004065"	"Cervere"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2238		
"065041"	"Cetara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2062		
"078040"	"Cetraro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9757		
"040009"	"Civitella di Romagna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3686		
"096024"	"Donato"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	720		
"027013"	"Eraclea"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	12197		
"057028"	"Fiamignano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1241		
"012071"	"Galliate Lombardo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	988		
"097037"	"Garbagnate Monastero"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2498		
"017075"	"Gardone Val Trompia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11495		
"083033"	"Gioiosa Marea"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6848		
"019049"	"Gombito"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	624		
"022095"	"Grigno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2137		
"026035"	"Istrana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9095		
"071027"	"Lesina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6225		
"108028"	"Lissone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	46034		
"066052"	"Lucoli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	905		
"099022"	"Maiolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	800		
"021050"	"Meltina/Mölten"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1703		
"010036"	"Moconesi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2459		
"055018"	"Montecchio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1596		
"067027"	"Montefino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	985		
"037044"	"Monzuno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6347		
"007044"	"Morgex"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2096		
"084026"	"Naro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7301		
"054036"	"Paciano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	968		
"034026"	"Palanzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1086		
"087034"	"Pedara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	14595		
"004162"	"Perlo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	112		
"022143"	"Pinzolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3055		
"036032"	"Polinago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1604		
"065099"	"Pontecagnano Faiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	26002		
"030092"	"Resia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	942		
"061069"	"Rocca d'Evandro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3073		
"080068"	"Roghudi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	963		
"006153"	"San Giorgio Monferrato"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1209		
"001258"	"Sauze di Cesana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	241		
"080090"	"Staiti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	211		
"076087"	"Teana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	562		
"021096"	"Terento/Terenten"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1779		
"070078"	"Termoli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	33189		
"076089"	"Tito"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7249		
"060079"	"Torrice"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4745		
"082073"	"Trabia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10112		
"060088"	"Villa Latina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1184		
"018190"	"Zinasco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3133		
"013007"	"Alzate Brianza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4847		
"060008"	"Arce"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5492		
"018012"	"Battuda"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	660		
"072012"	"Bitritto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11276		
"006024"	"Brignano-Frascata"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	430		
"015036"	"Buccinasco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	26817		
"062016"	"Castelfranco in Miscano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	862		
"002043"	"Civiasco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	252		
"103023"	"Cossogno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	667		
"014026"	"Delebio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3322		
"065051"	"Felitto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1217		
"022085"	"Fierozzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	494		
"001106"	"Foglizzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2277		
"026032"	"Giavera del Montello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5168		
"005057"	"Grazzano Badoglio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	607		
"016126"	"Levate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3725		
"053014"	"Manciano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7192		
"063046"	"Meta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7918		
"077015"	"Miglionico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2442		
"044031"	"Monsampolo del Tronto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4555		
"058064"	"Monte Porzio Catone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8523		
"082050"	"Montelepre"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5950		
"044045"	"Monteprandone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	12837		
"029033"	"Occhiobello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11950		
"097059"	"Olginate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6983		
"016148"	"Oneta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	582		
"061054"	"Parete"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11908		
"087033"	"Paternò"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	46202		
"075060"	"Patù"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1642		
"082056"	"Petralia Sottana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2583		
"061057"	"Piedimonte Matese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10604		
"072034"	"Poggiorsini"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1339		
"062053"	"Ponte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2492		
"096058"	"Salussola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1907		
"017171"	"San Felice del Benaco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3426		
"064082"	"San Mango sul Calore"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1138		
"061081"	"San Prisco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	12204		
"052030"	"San Quirico d'Orcia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2623		
"046027"	"San Romano in Garfagnana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1379		
"055030"	"San Venanzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2202		
"064093"	"Santa Paolina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1250		
